52.4,71.65
57.01,93.94
52.59,68.84
26.62,9.24
26.44,9.98
47.01,50.88
52.77,80.25
26.54,9.1
26.1,9.77
28.43,11.2
28.58,10.88
22.72,6.46
17.58,3.17
36.37,26.83
24.55,7.3
53.34,74.14
35.37,29.22
22.84,6.63
40.14,44.55
46.56,56.81
38.43,26.88
46.28,54.68
18.74,3.23
18.79,2.86
40.8,43.66
43.38,45.03
50.23,78.59
26.04,8.84
47.49,57.68
22.61,6.36
41.42,39.25
24.02,7.84
43.87,40.43
50.22,67.97
55.18,93.33
26.23,9.53
41.15,42.96
46.33,50.69
22.62,6.84
50.89,81.37
52.26,76.54
55.54,102.36
36.71,25.94
45.35,57.37
20.35,5.61
56.98,105.24
40.95,42.68
56.47,106.24
17.64,3.47
46.96,49.66
42.59,37.36
45.51,49.76
17.42,2.98
28.97,10.78
43.22,42.66
26.32,9.06
36.1,28.14
41.68,43.97
41.74,39.48
20.59,5.8
18.34,1.13
20.78,5.47
46.99,56.2
18.97,1.03
18.79,1.84
37.54,27.85
17.07,3.82
42.6,41.02
24.53,7.53
28.6,11.12
24.29,8.06
24.75,7.37
52.11,73.78
26.48,9.65
47.29,57.07
41.9,42.84
55.22,96.82
57.1,100.6
20.03,5.61
55.12,103.04
51.76,80.46
37.6,26.21
20.93,5.92
24.52,7.64
22.49,6.22
48.22,53.55
22.98,6.91
43.39,37.72
17.3,1.74
17.04,1.58
20.06,5.99
24.53,7.84
26.59,8.79
24.06,7.5
28.36,10.29
50.78,80.57
40.81,42.68
20.03,5.62
20.72,5.19
46.05,53.9
18.16,3.18
28.81,10.58
42.18,39.8
46.24,51.45
22.87,6.07
51.78,80.2
24.03,7.19
48.56,51.91
17.0,2.67
26.86,9.69
50.17,70.69
37.48,27.83
37.05,28.63
20.88,5.94
22.44,6.3
22.42,6.6
24.8,8.2
35.54,28.36
24.0,7.48
37.05,28.87
20.29,5.07
55.03,101.73
17.93,1.11
38.82,24.81
47.25,53.98
43.84,44.06
36.31,28.96
48.36,52.38
28.4,11.01
28.9,10.16
29.0,11.48
40.01,38.77
22.85,6.88
22.05,6.92
20.76,5.57
41.87,38.26
57.98,108.39
24.63,8.41
28.88,11.3
50.99,68.61
22.44,6.6
22.86,6.44
46.6,51.24
28.15,10.77
22.2,6.29
26.29,9.29
20.05,5.47
38.14,26.2
17.23,3.45
55.39,107.89
43.9,43.9
46.5,55.58
43.76,39.41
17.64,1.1
55.62,106.63
51.79,78.28
41.46,44.24
57.11,102.81
38.27,26.43
47.07,59.14
53.05,75.76
22.04,6.94
46.8,50.43
24.06,7.32
18.79,4.41
22.31,6.17
37.4,29.05
47.24,50.08
22.06,6.45
48.28,55.03
56.55,92.66
53.95,68.07
22.45,6.99
43.67,44.19
37.33,25.89
27.0,9.68
47.27,55.0
51.14,72.93
36.42,26.21
20.68,5.9
24.45,7.36
53.35,73.98
17.51,4.82
26.94,9.74
20.72,5.76
26.82,9.24
35.29,29.26
22.77,6.9
51.73,80.04
56.19,95.42
24.57,7.47
48.13,50.23
26.02,8.5
56.63,91.69
47.7,53.15
41.61,43.11
20.29,5.71
24.73,7.72
28.97,10.21
40.67,37.62
48.94,58.66
28.08,10.46
24.02,7.06
37.0,27.25
26.49,9.11
20.85,5.3
28.45,10.63
20.01,5.22
26.81,9.22
55.74,93.82
48.82,55.83
45.03,58.39
48.03,52.96
24.78,8.37
47.1,54.04
22.93,6.56
26.87,9.27
45.36,50.08
40.15,42.38
41.14,38.82
37.96,26.68
52.72,71.83
50.01,80.84
50.37,68.95
22.81,6.81
17.62,3.17
26.4,9.78
24.85,7.72
57.95,93.02
22.14,6.02
28.7,10.28
53.61,69.0
28.46,11.05
47.02,51.04
48.01,55.53
48.8,50.05
26.91,9.8
52.37,69.57
22.83,6.57
18.92,3.38
26.02,9.07
18.93,2.21
45.87,57.11
20.89,5.57
28.91,10.28
24.31,8.19
28.24,10.44
28.26,10.5
40.63,41.05
26.6,9.23
22.78,6.11
52.73,70.34
42.6,39.47
26.92,9.67
40.18,38.82
52.77,70.26
17.05,4.36
18.09,3.94
24.76,8.41
18.59,4.58
22.07,6.43
52.04,81.08
52.48,71.63
22.49,6.65
56.99,101.78
35.61,26.31
20.55,5.37
50.05,80.41
38.48,29.44
41.47,43.6
41.59,43.0
20.52,5.08
45.67,53.45
37.32,25.8
22.26,6.89
40.46,37.51
52.64,69.61
41.49,44.59
24.57,8.06
20.33,5.51
41.97,44.73
22.29,6.12
24.9,7.75
24.83,7.02
42.83,45.0
26.2,9.43
40.4,43.92
26.88,8.93
37.95,24.8
26.63,9.52
18.39,1.67
57.24,109.64
28.7,10.46
24.35,8.23
20.11,5.43
36.48,25.36
28.59,10.44
38.18,28.59
47.59,51.49
56.79,96.71
18.19,4.9
52.92,77.68
18.45,2.08
20.9,5.33
58.97,98.18
28.18,10.81
24.35,8.29
20.66,5.89
51.39,75.8
24.19,8.34
18.15,3.13
22.6,6.57
28.95,11.36
26.35,9.96
26.47,9.6
26.81,8.92
17.24,1.82
43.36,39.58
20.27,5.22
53.57,78.55
22.4,6.3
24.05,8.0
17.55,3.28
20.82,5.86
50.12,67.45
22.46,6.29
22.9,6.5
35.6,25.84
48.71,57.94
26.58,9.35
20.0,5.45
37.61,28.86
26.59,8.62
45.86,52.4
53.85,78.52
20.01,5.69
48.73,59.11
26.54,9.52
46.92,56.99
52.08,80.11
52.27,68.31
36.27,26.6
47.71,52.55
20.42,5.14
36.11,29.37
41.31,42.61
43.78,44.29
28.17,10.39
51.83,78.14
26.35,9.8
26.82,8.7
17.59,2.47
28.53,10.67
40.39,37.31
40.9,39.04
26.69,9.55
42.49,42.34
17.42,3.44
22.04,6.39
24.02,8.43
45.83,54.47
36.81,26.08
46.43,58.55
53.99,71.46
28.71,10.14
36.32,27.78
52.33,78.32
46.62,57.25
56.5,94.65
20.06,5.33
28.19,10.05
18.07,2.19
18.2,3.74
41.38,39.08
24.3,7.86
26.46,9.59
28.08,10.62
46.46,49.28
52.48,71.88
20.35,5.05
28.9,11.08
50.78,68.33
56.52,107.79
17.82,2.41
41.26,44.03
55.84,92.38
48.81,52.04
26.92,9.03
24.64,8.42
37.97,28.73
17.32,2.17
47.32,56.6
58.8,100.35
24.92,7.18
17.92,1.16
20.74,5.05
26.76,8.76
26.04,9.28
40.32,44.38
52.67,77.04
26.35,8.78
26.85,9.28
47.55,49.67
22.86,6.29
24.65,7.69
22.07,6.13
42.8,42.46
47.86,57.09
35.06,29.26
55.03,104.43
56.62,92.62
20.51,5.27
22.86,6.39
56.46,95.68
45.53,54.9
24.38,7.51
28.42,10.24
18.26,3.13
20.03,5.05
57.44,98.1
51.13,70.23
47.36,53.3
22.21,6.31
56.73,94.26
45.35,56.61
37.14,29.35
57.34,98.49
26.71,9.34
22.05,6.29
26.32,9.47
18.42,4.6
18.21,1.73
50.07,77.18
22.63,6.92
42.52,43.1
45.14,56.79
50.93,73.31
58.87,103.63
20.06,5.7
42.2,37.62
45.5,49.93
20.43,5.1
51.51,72.74
53.43,73.63
50.82,72.42
22.0,6.02
43.58,43.28
26.17,8.7
24.14,7.41
26.59,9.62
20.57,5.83
18.62,3.67
24.05,8.3
26.54,9.39
17.44,4.31
57.97,107.89
24.68,7.35
58.65,105.62
50.25,68.42
38.57,26.41
35.97,29.54
57.9,96.07
26.95,8.9
57.78,96.1
36.43,28.11
20.7,5.05
56.4,109.92
51.97,69.4
24.28,8.24
38.8,24.95
58.65,103.49
37.66,29.18
22.24,6.7
17.34,1.26
17.66,3.69
26.93,9.04
26.68,9.59
36.34,28.62
22.08,6.62
26.2,9.95
22.07,6.82
35.1,25.09
50.1,76.48
26.69,8.88
46.72,52.82
37.93,29.62
47.37,52.0
28.76,10.72
50.0,77.45
18.31,1.61
45.17,51.6
24.86,8.01
18.32,4.28
26.23,8.82
37.5,24.77
26.68,8.88
35.82,29.35
20.91,5.31
20.83,5.74
52.41,72.06
38.3,29.08
48.59,49.92
58.97,92.51
38.78,27.5
50.04,74.4
26.05,8.97
53.33,80.51
47.32,57.25
24.47,7.29
17.41,1.11
24.0,7.39
55.45,97.07
28.6,10.91
17.16,3.8
50.57,67.54
26.86,9.0
18.07,1.53
45.43,50.51
28.84,10.57
22.76,6.88
18.59,2.78
52.46,80.58
48.0,50.87
58.96,106.93
22.35,6.15
26.85,8.58
45.84,57.14
57.09,102.04
22.99,6.64
22.66,6.75
20.55,5.71
20.25,5.05
17.7,2.92
20.67,5.79
57.77,91.23
47.1,50.38
18.9,2.52
18.71,3.32
38.49,25.26
17.47,1.39
52.3,77.25
55.63,97.19
48.99,54.53
24.0,8.49
38.32,28.68
28.72,10.44
47.78,58.5
28.99,10.34
51.16,70.64
26.15,8.51
26.8,9.96
51.19,80.9
57.73,100.2
24.08,7.87
42.75,37.41
20.61,5.1
48.96,49.28
48.4,58.91
47.5,49.51
18.94,4.26
26.59,9.59
41.85,42.72
17.35,1.65
20.67,5.42
48.38,58.17
17.9,3.77
52.21,73.03
56.23,95.58
18.06,1.03
28.72,10.46
50.11,71.16
28.86,11.42
48.72,50.49
56.65,109.1
41.82,40.06
22.68,6.11
51.82,78.8
18.28,1.22
22.52,6.51
24.52,8.37
17.85,1.14
17.94,3.19
24.55,7.1
28.38,10.78
51.72,70.55
26.55,9.17
24.42,7.41
56.53,100.8
43.75,44.37
56.43,96.82
24.38,7.39
26.43,9.51
20.52,5.17
35.36,25.32
38.21,26.22
26.94,9.72
26.48,8.94
43.26,45.01
37.33,25.7
28.4,10.9
47.68,58.2
38.56,29.16
17.63,1.07
17.04,4.55
18.79,4.5
36.76,26.51
24.38,8.4
28.19,10.28
47.23,55.2
24.89,7.87
22.99,6.35
24.36,7.16
38.22,28.43
41.72,44.83
53.41,70.15
57.05,106.57
24.98,7.88
22.86,6.19
56.93,93.53
53.44,74.06
50.77,71.92
45.93,55.32
22.97,6.48
51.07,73.94
37.28,25.27
20.35,5.97
53.3,78.97
56.25,94.6
48.51,50.41
26.05,8.77
26.32,9.55
22.31,6.18
26.22,9.26
48.57,53.34
18.53,2.11
22.83,6.54
24.97,7.04
26.06,9.37
26.87,9.92
17.81,3.98
57.45,104.74
46.34,56.73
20.56,5.72
48.91,53.31
26.86,9.83
48.17,50.91
24.76,7.25
22.21,6.1
26.88,9.92
38.72,28.31
26.5,9.93
53.09,80.66
37.14,25.09
46.34,57.87
17.87,4.43
42.81,40.72
42.03,43.89
43.7,44.41
28.86,10.92
17.74,2.08
24.6,7.26
36.28,24.67
50.7,72.14
35.53,28.64
28.78,10.71
26.19,9.01
17.45,2.57
22.36,6.5
18.32,1.86
22.86,6.55
20.37,5.44
22.08,6.29
20.44,5.78
52.98,73.62
22.44,6.12
26.61,9.63
26.7,9.9
48.51,52.21
55.51,93.77
47.4,58.84
17.8,4.3
22.69,6.42
28.63,10.91
28.22,11.49
55.73,92.69
24.18,8.45
28.24,10.43
26.19,9.88
22.31,6.55
48.68,58.3
51.45,68.29
22.96,6.8
50.77,79.87
17.33,4.77
22.65,6.18
45.52,52.02
26.38,9.68
22.69,6.72
22.19,6.95
48.83,56.46
28.21,10.61
22.26,6.26
40.03,42.7
22.28,6.44
18.29,3.46
58.18,90.98
17.61,3.21
28.24,11.24
26.99,9.1
40.16,41.3
47.59,53.65
18.87,3.09
28.91,10.98
26.89,9.69
22.85,6.74
24.54,8.45
40.83,41.84
28.21,10.93
20.83,5.17
26.98,9.22
22.17,6.04
28.01,10.97
36.9,27.42
43.83,39.42
43.27,42.01
42.83,42.72
57.25,99.22
26.67,9.85
37.83,28.23
22.93,6.74
57.11,103.68
58.11,91.31
20.82,5.93
52.38,76.93
22.86,6.26
28.98,10.57
22.78,6.03
24.39,7.05
18.59,4.99
56.62,91.37
24.8,7.7
58.63,100.98
55.42,103.14
42.34,44.4
58.52,106.41
24.25,7.05
35.13,24.6
52.07,77.21
22.74,6.56
46.57,51.66
26.26,8.68
24.16,8.01
20.48,5.69
48.21,54.05
24.08,7.4
51.44,79.3
40.23,43.97
26.92,8.98
42.82,42.1
51.5,74.24
28.39,10.02
53.16,75.08
20.48,5.02
20.36,5.28
18.07,3.14
22.93,6.1
53.33,78.38
45.92,50.72
22.34,6.07
26.97,9.39
24.84,7.43
42.28,38.25
46.06,51.22
24.58,8.05
45.51,51.48
56.24,103.88
20.33,5.54
26.88,9.42
20.29,5.5
41.02,42.08
37.02,27.48
56.93,104.1
35.48,25.56
56.52,108.05
51.69,76.62
52.83,74.9
38.41,27.9
17.3,4.23
17.41,2.11
57.41,95.94
58.15,105.88
43.87,43.75
24.97,7.48
52.69,77.36
58.26,108.48
17.79,1.19
40.86,39.64
20.51,5.81
52.76,68.34
20.56,5.39
17.41,4.55
47.62,52.11
42.44,40.2
47.08,49.47
51.71,78.69
24.57,7.81
26.8,8.76
56.67,92.05
57.04,94.81
42.4,38.27
36.31,29.25
26.51,9.66
24.55,7.98
41.18,43.32
22.05,6.47
24.24,7.71
22.18,6.93
24.46,7.42
55.17,91.53
28.86,10.46
45.86,55.78
46.44,56.72
26.18,9.09
38.4,29.02
41.76,39.65
40.61,40.23
26.4,9.47
20.31,5.81
18.5,3.95
48.44,53.66
55.63,101.29
47.33,52.48
22.82,6.77
28.19,11.14
22.6,7.0
26.67,8.94
38.86,25.01
36.82,25.65
38.3,26.52
28.04,11.25
24.27,7.82
26.27,8.98
17.47,2.05
41.59,40.16
20.41,5.55
22.32,6.91
53.39,74.58
24.21,7.73
51.43,81.37
28.22,11.24
22.2,6.34
26.17,8.77
26.08,9.35
26.93,9.74
47.98,53.5
43.57,44.0
43.12,42.41
26.86,8.88
28.4,10.29
38.38,27.37
20.57,5.17
22.42,6.78
46.73,50.8
18.84,3.02
57.43,103.31
21.0,5.25
48.61,52.32
17.65,2.18
46.18,54.42
38.68,26.81
50.87,76.83
41.41,41.43
46.56,58.98
57.91,101.91
41.14,38.19
38.71,28.96
24.31,7.26
51.45,70.34
50.18,74.6
28.73,10.96
20.75,5.63
24.34,8.07
50.39,79.11
48.08,53.1
18.25,4.22
26.29,8.65
46.3,56.82
29.0,11.25
28.38,11.35
28.91,10.6
18.19,3.92
55.05,103.76
22.45,6.16
18.62,1.67
26.02,8.83
17.46,1.28
28.49,10.92
58.2,104.57
41.73,44.38
43.12,43.68
26.17,8.8
43.56,42.96
22.43,6.72
36.66,24.99
22.9,6.78
17.59,4.68
22.05,6.21
46.08,58.02
40.0,42.86
41.91,37.5
22.35,6.4
24.56,8.24
24.81,8.22
51.05,81.33
38.24,26.38
28.83,10.78
48.47,58.87
18.71,3.21
48.06,49.77
43.5,43.4
20.83,5.55
48.58,54.69
22.93,6.24
28.66,10.95
26.78,8.93
17.24,3.82
56.9,94.23
58.34,100.6
40.55,43.02
18.69,3.01
24.29,7.47
43.07,37.53
46.45,59.16
28.73,10.24
20.39,5.54
35.48,24.64
26.33,8.64
20.65,5.91
20.04,5.57
20.26,6.0
37.09,24.85
35.07,25.66
20.51,5.72
47.07,55.56
42.49,44.59
22.13,6.35
22.41,6.81
28.46,10.44
48.18,56.47
24.76,7.09
40.03,41.55
55.07,103.83
36.7,29.38
48.79,56.34
17.06,4.61
28.34,10.91
58.11,98.21
38.53,27.83
43.27,39.57
24.35,7.56
51.33,75.5
28.04,10.88
55.44,98.79
46.07,57.19
46.95,52.1
47.94,58.94
24.96,8.0
50.02,74.43
20.61,5.8
35.86,25.97
24.21,7.21
22.39,6.09
37.63,25.16
24.01,7.98
40.46,40.07
28.11,11.31
43.64,39.2
52.84,77.96
36.77,28.0
53.87,69.0
35.18,24.98
17.95,1.23
28.27,10.3
47.87,59.34
24.66,7.85
51.32,70.83
26.17,9.14
48.54,54.74
53.77,78.3
50.92,73.22
46.43,49.45
38.5,27.26
48.59,52.95
51.38,69.66
46.11,53.29
20.85,5.95
46.07,56.48
37.71,25.65
22.07,6.08
41.51,39.99
56.41,95.46
17.25,3.07
53.5,76.66
53.88,72.79
24.69,8.13
35.9,28.14
36.74,25.81
18.93,1.92
24.68,7.38
24.73,8.38
51.38,77.12
18.4,4.99
36.07,26.94
45.63,50.54
18.99,4.3
26.24,8.96
22.5,6.43
42.36,41.96
24.03,7.39
20.39,5.78
43.66,43.44
28.87,10.29
41.71,44.02
20.75,5.5
35.7,26.25
50.78,68.02
45.61,52.37
45.81,56.18
17.42,4.46
46.8,53.53
57.66,102.44
20.43,5.3
47.88,55.74
26.84,8.97
43.69,43.26
24.82,7.35
22.97,6.21
18.14,3.23
22.63,6.57
40.58,44.92
57.96,95.51
20.48,5.52
28.02,11.46
51.56,80.18
43.46,41.18
38.72,26.74
22.63,6.01
28.44,10.88
26.85,8.65
51.55,79.86
22.37,6.32
24.01,7.55
43.32,43.43
40.37,40.3
22.82,6.15
28.24,10.56
51.61,73.51
58.14,93.3
20.3,5.94
26.05,9.08
18.12,2.28
24.14,7.11
28.73,10.74
47.08,52.67
48.29,55.37
40.62,43.11
51.0,77.54
18.65,3.22
20.17,5.46
42.44,40.75
41.22,41.43
36.47,26.04
56.06,97.51
17.73,4.0
35.52,28.52
24.3,7.34
24.31,7.98
26.64,9.05
20.46,5.4
20.82,5.39
17.53,2.46
58.48,97.78
46.64,53.18
51.33,71.26
17.29,5.0
24.21,7.15
50.32,78.38
46.55,55.77
36.1,25.9
42.63,41.56
24.14,8.41
57.76,91.68
22.53,6.68
58.02,98.38
56.0,105.96
50.28,75.11
20.33,5.03
40.59,39.58
42.25,43.72
28.2,11.24
24.33,7.3
24.16,7.56
47.36,59.27
47.39,55.39
47.52,51.37
26.42,9.57
26.3,9.2
22.45,6.65
26.39,8.97
38.37,24.82
51.38,77.26
26.25,9.8
22.55,6.03
52.28,69.36
17.87,4.84
18.23,1.98
22.37,6.72
42.51,42.72
51.26,72.23
48.02,53.42
22.02,6.22
37.26,24.76
22.56,6.75
50.49,73.44
17.19,3.33
20.75,5.58
41.61,43.23
18.12,3.74
45.97,49.32
20.87,5.11
36.89,28.75
20.01,5.93
41.96,37.42
51.78,73.8
37.71,26.74
38.33,26.54
26.72,8.75
17.52,1.7
20.27,5.24
42.24,44.99
53.15,71.48
17.32,1.83
22.25,6.42
20.05,5.31
48.98,58.54
35.62,26.65
17.37,1.12
45.34,50.45
52.89,70.36
53.09,80.84
26.28,8.56
20.26,5.83
24.87,7.17
22.3,6.04
41.61,38.01
28.51,10.67
36.03,25.5
22.89,6.24
35.66,24.68
28.08,11.29
38.88,26.91
45.36,56.9
47.37,51.28
22.85,6.69
56.78,104.91
43.94,44.51
46.85,54.12
28.29,10.47
50.43,76.76
18.95,2.34
35.02,27.25
26.73,9.48
50.29,67.46
20.35,5.82
24.39,7.36
52.16,73.23
37.17,28.24
40.06,42.51
57.32,91.36
37.08,28.18
18.35,1.8
45.27,56.58
35.12,28.48
37.83,27.35
41.96,38.26
57.72,108.15
26.03,8.81
26.81,9.03
47.66,58.71
20.91,5.7
20.74,5.26
26.22,9.79
20.14,5.34
47.93,55.61
51.69,70.45
24.9,7.3
24.34,7.95
48.3,57.0
47.6,57.61
52.7,67.99
20.03,5.86
28.05,11.2
36.23,25.38
22.72,6.52
59.0,104.44
42.71,37.74
28.95,11.04
45.01,52.55
36.14,27.6
22.89,6.84
26.19,9.85
41.5,40.17
40.77,39.37
24.12,7.26
24.58,8.33
57.43,104.47
26.94,9.99
26.36,9.8
22.16,6.32
36.2,25.54
52.43,77.35
55.52,99.32
36.13,28.31
28.51,11.12
36.28,27.2
20.89,5.31
52.67,67.97
20.65,5.49
45.81,55.93
24.01,7.78
28.85,10.37
18.98,2.86
28.44,11.04
28.61,10.82
28.2,10.3
57.01,95.61
38.35,26.16
41.38,40.42
58.39,94.31
20.33,5.17
22.05,6.44
18.54,2.51
20.59,5.51
22.97,6.6
46.02,55.35
17.56,1.31
43.55,38.2
18.81,4.1
43.25,42.74
26.95,9.65
22.68,6.81
24.17,8.08
28.68,10.47
24.05,8.09
22.3,6.37
37.82,26.08
55.36,101.92
18.1,4.48
37.8,25.37
17.21,2.38
26.03,9.29
20.85,5.5
53.31,80.76
51.41,67.66
28.38,11.23
26.98,9.04
55.69,107.02
22.68,6.86
26.97,9.65
35.73,25.01
52.34,79.82
58.72,92.49
42.7,40.17
36.79,27.63
28.6,10.24
18.6,2.49
24.81,7.32
20.42,5.86
43.68,38.73
20.94,5.24
51.29,72.17
50.81,68.4
18.93,3.14
40.38,39.66
48.4,58.73
45.02,54.5
26.26,9.46
37.03,25.79
52.35,72.85
50.36,76.98
36.1,29.59
26.72,9.01
50.46,68.91
52.38,73.28
26.22,8.98
26.72,9.18
37.6,26.33
22.33,6.6
45.15,51.15
50.31,73.18
24.32,7.6
24.17,8.38
24.81,7.98
28.67,11.14
26.57,8.94
26.47,8.53
50.27,70.8
26.21,8.58
53.62,80.91
47.64,49.16
17.56,2.83
20.45,5.25
43.27,40.9
22.04,6.18
41.11,39.93
37.46,29.06
26.82,8.85
37.79,28.94
56.19,92.34
22.36,6.96
43.48,41.26
55.65,95.01
24.96,8.35
48.25,59.26
57.17,104.39
26.52,9.63
56.08,100.25
24.66,7.12
28.45,10.1
51.28,74.97
22.63,6.64
56.75,94.79
28.35,10.58
53.66,68.0
24.92,7.29
20.89,5.3
24.44,7.11
28.1,10.98
17.13,1.53
51.87,76.7
48.08,51.61
20.79,5.63
52.28,79.69
26.03,9.34
42.1,44.24
50.44,71.38
20.29,5.24
46.39,56.15
50.98,76.45
28.95,10.16
45.98,49.55
51.43,72.78
24.44,7.38
18.41,3.15
42.18,43.59
38.49,26.95
53.2,81.27
42.61,42.22
17.25,3.71
48.08,52.64
52.22,68.82
24.46,7.07
52.95,81.23
22.74,6.76
37.31,28.14
36.25,26.61
26.27,9.14
20.92,5.32
24.19,7.23
36.08,25.25
24.63,8.38
40.28,39.67
28.41,10.2
51.05,76.78
57.86,104.06
46.28,51.27
43.09,38.43
20.61,5.59
26.73,9.84
45.18,55.37
24.87,8.32
20.35,5.65
26.47,9.09
57.94,96.06
18.77,3.86
51.61,72.63
38.64,27.44
36.58,26.72
24.75,7.89
58.98,108.1
48.81,52.1
35.41,27.69
28.15,10.49
52.4,70.35
20.78,5.86
50.5,80.72
22.33,6.2
45.45,50.6
18.74,1.13
48.01,53.46
28.92,10.67
28.87,10.94
52.0,73.84
42.61,44.66
48.81,51.63
28.42,11.39
26.57,9.48
53.9,78.81
52.36,79.7
43.66,41.41
20.14,5.64
55.23,109.39
28.55,10.55
52.93,75.17
48.87,53.83
40.5,41.12
22.39,6.2
37.94,29.24
43.56,40.4
50.4,73.48
55.16,101.22
57.93,107.95
47.37,49.37
42.84,37.37
55.59,109.07
22.87,6.32
26.2,8.87
22.97,6.55
37.01,29.08
26.7,9.6
53.31,76.11
38.8,28.25
50.46,73.18
55.68,94.04
56.61,95.58
18.89,1.33
22.98,6.85
51.47,68.22
57.22,98.44
22.37,6.99
20.78,5.59
37.11,25.68
40.29,43.08
52.95,76.52
24.27,7.06
58.76,108.21
24.53,7.5
24.79,8.27
18.34,1.43
51.58,73.8
45.74,52.08
58.19,94.12
47.06,56.55
24.78,8.37
26.9,9.26
42.03,40.81
24.86,7.95
46.28,50.99
42.7,40.85
26.4,9.1
22.44,6.01
20.25,5.84
37.08,27.74
20.73,5.62
17.62,4.32
28.39,11.24
53.82,71.74
36.8,26.08
46.78,50.44
22.88,6.92
22.75,6.4
22.53,6.27
45.97,55.53
56.31,95.69
52.87,70.25
50.33,76.58
24.74,8.02
28.89,11.27
52.28,76.69
24.92,8.28
52.0,74.66
20.49,5.54
46.11,56.07
24.29,8.36
28.2,11.37
43.65,37.65
17.83,4.35
20.25,5.87
35.37,27.99
51.69,75.5
47.39,55.06
36.66,27.85
24.5,7.36
22.24,6.58
17.75,1.6
52.6,76.56
22.95,7.0
20.2,5.48
26.07,9.53
43.84,44.33
45.73,57.05
17.58,1.9
22.99,6.9
52.03,74.85
36.66,26.14
17.33,3.03
41.38,42.53
43.91,39.44
56.24,106.16
22.44,6.95
35.92,26.85
42.88,43.76
24.85,7.98
20.45,5.17
45.34,55.99
28.13,11.05
24.2,8.19
38.83,28.72
47.74,58.96
22.03,6.19
18.36,1.26
52.42,78.75
22.71,6.76
22.87,6.51
56.01,93.58
43.17,39.17
18.82,4.08
26.95,9.92
45.37,51.79
43.75,40.23
17.77,4.42
55.92,94.96
28.12,11.47
43.41,44.26
28.13,10.01
38.07,27.31
28.52,10.67
55.45,94.39
22.15,6.31
18.36,1.43
20.89,5.62
22.55,6.68
36.54,27.1
24.25,8.04
41.18,37.52
41.17,44.41
26.04,9.72
56.91,104.95
18.34,1.55
48.71,57.47
38.49,29.4
43.75,41.65
40.46,40.63
28.79,11.0
47.79,59.35
28.09,10.95
47.02,55.55
37.66,28.27
20.37,5.77
46.18,55.51
28.24,11.17
20.6,6.0
43.71,44.53
46.63,51.04
47.44,51.1
17.62,3.93
17.46,3.0
17.23,3.37
45.19,50.45
35.79,25.56
26.75,8.83
53.39,75.74
41.27,43.94
26.15,8.7
40.8,38.47
46.86,57.16
20.84,5.78
52.93,78.07
24.43,7.2
28.85,11.22
40.57,42.99
20.24,5.19
38.85,28.36
26.74,8.82
28.92,10.72
18.29,1.1
22.19,6.28
51.6,80.77
53.66,75.65
20.1,5.01
43.95,42.32
18.22,1.48
58.56,99.72
51.7,74.56
24.8,7.83
58.06,92.84
22.65,6.12
24.09,8.29
24.99,7.06
18.0,2.9
57.82,101.81
17.91,4.38
24.97,8.13
46.66,56.93
57.73,108.33
28.77,11.09
22.05,6.87
24.06,7.77
24.68,7.37
40.07,39.57
28.88,11.26
26.06,8.99
26.69,9.9
17.07,3.96
22.2,6.64
55.12,102.06
46.9,58.33
36.36,27.31
37.14,28.55
58.33,97.85
22.94,6.5
48.69,51.36
17.65,3.4
24.11,8.48
24.96,7.43
24.7,7.35
58.95,103.57
28.73,10.91
48.76,51.97
56.33,99.27
35.05,28.7
52.44,72.11
57.66,96.56
43.58,39.05
22.18,6.37
22.1,6.11
28.48,10.56
53.83,67.8
18.61,1.0
28.76,10.72
51.77,74.2
28.93,11.25
46.34,52.41
22.62,6.85
28.41,10.91
45.71,52.67
26.45,9.16
28.82,10.82
22.21,6.88
48.82,55.8
28.19,10.59
43.41,43.63
38.14,29.06
28.03,11.33
57.05,100.04
43.66,44.06
45.75,51.5
40.89,38.78
47.38,57.02
43.8,42.6
17.63,2.69
22.45,6.8
17.52,4.59
28.34,10.73
43.81,43.54
24.26,7.27
28.25,10.09
22.34,6.45
20.72,5.59
46.19,54.65
52.25,68.79
35.59,25.74
24.71,8.48
35.09,25.06
47.66,53.68
57.96,92.95
17.11,1.12
45.97,52.42
20.48,5.87
46.17,49.12
46.64,52.31
17.68,2.54
22.04,6.22
22.25,6.9
53.34,76.94
56.64,104.7
46.78,49.77
42.37,42.59
46.92,56.17
40.84,40.0
58.58,101.55
55.66,92.18
26.86,9.67
42.01,40.93
35.16,27.13
19.0,4.53
20.38,5.02
20.81,5.65
17.13,1.94
28.5,11.05
51.84,68.92
40.53,44.53
20.47,5.25
24.06,7.05
26.89,9.77
52.12,70.62
24.17,7.55
18.29,1.59
57.3,108.19
58.15,108.34
46.44,58.4
22.67,6.11
26.22,9.06
26.45,9.74
43.03,41.18
20.16,5.28
45.32,50.71
36.14,26.99
47.75,57.01
40.75,38.61
53.24,68.5
17.26,3.46
41.53,40.62
20.27,5.01
37.21,24.67
18.83,1.26
38.77,26.58
41.5,43.98
40.06,40.81
53.72,68.91
22.59,6.17
20.6,5.97
55.92,95.72
28.3,11.49
20.59,5.13
45.45,56.35
24.5,7.27
45.18,51.49
24.78,7.79
24.02,7.14
40.1,37.74
22.78,6.7
43.42,44.58
20.35,5.5
41.82,42.1
24.15,8.44
55.09,103.43
20.94,5.04
37.6,25.92
45.92,56.08
